"SIDO_NM","SGG_NM","HADM_CD","ATRCTN_CNT","RSTRT_CNT","SHOPNG_CNT","RESIDNT_CNT_SUM","FILE_NAME","BASE_YMD"
"경기도","시흥시","4139064000","3.00000","142.00000","13.00000","497925.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127351000","1.00000","444.00000","57.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127352500",,"157.00000","23.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127353200","4.00000","743.00000","39.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127353500","7.00000","1168.00000","44.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127354500","6.00000","276.00000","62.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127355500",,"140.00000","20.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127356500","1.00000","217.00000","22.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127357000","6.00000","792.00000","62.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127358000",,"121.00000","11.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127359000","1.00000","371.00000","45.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127360000",,"438.00000","41.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 단원구","4127361000","24.00000","456.00000","30.00000","303868.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127151000","7.00000","209.00000","36.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127151500","3.00000","622.00000","52.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127152500","3.00000","341.00000","40.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127153200",,"251.00000","33.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127153700","2.00000","227.00000","18.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127154000","6.00000","417.00000","47.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127155000",,"267.00000","25.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127156000",,"358.00000","35.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127157000","3.00000","201.00000","26.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127158000","5.00000","403.00000","59.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127159000","2.00000","128.00000","19.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127160000","3.00000","213.00000","24.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안산시 상록구","4127161000","6.00000","139.00000","13.00000","350342.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155025000","16.00000","638.00000","57.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155031000","18.00000","70.00000","12.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155032000","13.00000","134.00000","13.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155033000","22.00000","57.00000","7.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155034000","7.00000","105.00000","15.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155035000","4.00000","272.00000","25.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155036000","18.00000","153.00000","14.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155038000","13.00000","218.00000","9.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155039000","18.00000","231.00000","21.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155040000","25.00000","231.00000","22.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155041000","14.00000","67.00000","3.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155042000","8.00000","35.00000","4.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155051000","10.00000","289.00000","28.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155052000","1.00000","458.00000","26.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안성시","4155053000","5.00000","465.00000","31.00000","186853.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117351000","4.00000","49.00000","7.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117352000","2.00000","66.00000","10.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117353000","8.00000","195.00000","19.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117354000",,"71.00000","9.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117354600",,"82.00000","13.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117355000","1.00000","426.00000","44.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117356000","1.00000","614.00000","14.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117356600",,"371.00000","29.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117357000","2.00000","132.00000","16.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117357600","2.00000","30.00000","17.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117357800","2.00000","266.00000","25.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117358000","2.00000","188.00000","15.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117359000",,"195.00000","22.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117360000",,"204.00000","22.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117361000","2.00000","405.00000","21.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117362000","2.00000","123.00000","18.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 동안구","4117363000",,"76.00000","13.00000","311349.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117151000","3.00000","404.00000","15.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117152000","11.00000","297.00000","35.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117153000","3.00000","248.00000","23.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117154000","3.00000","268.00000","20.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117155000","11.00000","183.00000","21.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117156000","2.00000","223.00000","32.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117157000",,"155.00000","14.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117158000","4.00000","106.00000","11.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117158100","8.00000","79.00000","17.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117159000","19.00000","207.00000","28.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117160000","3.00000","191.00000","31.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117161000","1.00000","99.00000","20.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117162100",,"223.00000","19.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","안양시 만안구","4117163000","1.00000","105.00000","15.00000","239947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163025000","14.00000","400.00000","31.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163031000","7.00000","181.00000","33.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163032000","13.00000","216.00000","29.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163033000","8.00000","324.00000","29.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163034000","58.00000","326.00000","22.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163051000","11.00000","110.00000","9.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163052000","6.00000","682.00000","48.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163053000","2.00000","239.00000","26.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163054000","4.00000","354.00000","37.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163055000","3.00000","291.00000","22.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양주시","4163056000","6.00000","260.00000","13.00000","230273.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183025000","25.00000","615.00000","50.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183031000","15.00000","121.00000","6.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183032000","14.00000","92.00000","8.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183033000","19.00000","234.00000","18.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183034000","22.00000","180.00000","15.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183035000","28.00000","161.00000","17.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183036000","28.00000","52.00000","9.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183037000","10.00000","69.00000","11.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183038000","19.00000","62.00000","12.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183039500","17.00000","63.00000","12.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183040000","42.00000","380.00000","43.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","양평군","4183041000","16.00000","88.00000","6.00000","118778.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167025000","8.00000","297.00000","26.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167031000","9.00000","83.00000","6.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167032000","15.00000","51.00000","10.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167033000","9.00000","81.00000","12.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167034000","10.00000","57.00000","10.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167035000","14.00000","103.00000","13.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167036000","11.00000","80.00000","7.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167037000","14.00000","72.00000","5.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167038000","7.00000","63.00000","9.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167051000","14.00000","568.00000","45.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167052000","8.00000","444.00000","40.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","여주시","4167053000","13.00000","296.00000","21.00000","111636.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","연천군","4180025000","15.00000","153.00000","30.00000","43531.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","연천군","4180025300","15.00000","500.00000","43.00000","43531.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","연천군","4180031000","7.00000","56.00000","16.00000","43531.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","연천군","4180032000","7.00000","115.00000","22.00000","43531.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","연천군","4180033000","3.00000","70.00000","12.00000","43531.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","연천군","4180034000","7.00000","37.00000","6.00000","43531.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","연천군","4180035000","7.00000","5.00000","4.00000","43531.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","연천군","4180036000","7.00000","107.00000","16.00000","43531.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","연천군","4180037000","1.00000",,"1.00000","43531.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","연천군","4180038000","3.00000","11.00000","1.00000","43531.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","오산시","4137051000","4.00000","453.00000","48.00000","229591.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","오산시","4137053000","2.00000","560.00000","39.00000","229591.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","오산시","4137054000","5.00000","495.00000","48.00000","229591.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","오산시","4137055000","8.00000","250.00000","19.00000","229591.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","오산시","4137056000","3.00000","93.00000","14.00000","229591.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","오산시","4137057000","7.00000","925.00000","78.00000","229591.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146351000","2.00000","284.00000","36.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146351500","2.00000","304.00000","31.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146351600",,"17.00000",,"440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146351700",,"7.00000","1.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146352000","2.00000","584.00000","36.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146353000","23.00000","420.00000","43.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146353500",,"20.00000","1.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146354000","4.00000","192.00000","19.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146355000",,"193.00000","17.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146356000",,"202.00000","18.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146357000","4.00000","214.00000","20.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146357200",,"13.00000",,"440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146357500",,"40.00000",,"440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146357700",,"12.00000","1.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146358500","7.00000","604.00000","41.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146358600","1.00000","149.00000","20.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 기흥구","4146359000","3.00000","472.00000","32.00000","440764.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 수지구","4146551000","3.00000","445.00000","29.00000","375947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 수지구","4146552000","1.00000","216.00000","29.00000","375947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 수지구","4146553000","4.00000","196.00000","13.00000","375947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 수지구","4146554000","3.00000","428.00000","37.00000","375947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 수지구","4146555000","3.00000","127.00000","26.00000","375947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 수지구","4146556000","13.00000","379.00000","28.00000","375947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 수지구","4146557000","1.00000","249.00000","18.00000","375947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 수지구","4146558000","1.00000","182.00000","20.00000","375947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 수지구","4146559000","3.00000","227.00000","21.00000","375947.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146125000","31.00000","589.00000","54.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146125300","17.00000","328.00000","37.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146125600","19.00000","336.00000","34.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146132000","26.00000","219.00000","21.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146134000","22.00000","126.00000","16.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146135000","25.00000","197.00000","17.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146136000","17.00000","397.00000","32.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146151000","9.00000","671.00000","41.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146152000","9.00000","493.00000","30.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146153000","2.00000","225.00000","28.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","용인시 처인구","4146154000","8.00000","226.00000","19.00000","258079.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의왕시","4143051000","4.00000","160.00000","16.00000","163978.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의왕시","4143052000","9.00000","307.00000","24.00000","163978.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의왕시","4143053000","3.00000","239.00000","45.00000","163978.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의왕시","4143054000","2.00000","184.00000","16.00000","163978.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의왕시","4143055000","1.00000","169.00000","26.00000","163978.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의왕시","4143056000","13.00000","315.00000","19.00000","163978.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의정부시","4115051000","12.00000","1014.00000","68.00000","460390.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의정부시","4115052000","7.00000","660.00000","38.00000","460390.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의정부시","4115053000","2.00000","250.00000","24.00000","460390.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의정부시","4115054500","21.00000","252.00000","20.00000","460390.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의정부시","4115055500","6.00000","344.00000","36.00000","460390.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"경기도","의정부시","4115056100","5.00000","148.00000","14.00000","460390.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
